Tax ID,Active Per Last Reported Status,Last Reported Active Date,Officer First Name,Officer Last Name,Officer Race,Officer Gender,Current Rank Abbreviation,Current Rank,Current Command,Shield No,Total Complaints,Total Substantiated Complaints
952854,No,05/01/2024 09:57:12 AM,Travis,Hoina,White,Male,PO,Police Officer,CRC,01567,0,0
952855,Yes,08/03/2026 03:51:12 PM,Alex,Hojnowski,White,Male,DT3,Detective,103 DET,03081,3,0
952856,Yes,08/03/2026 03:51:12 PM,Miles,Holman,Black,Male,SGT,Sergeant,UPTU,05552,4,2
952857,Yes,08/03/2026 03:51:12 PM,Alexandra,Holovinsky,White,Female,PO,Police Officer,MELD,21962,5,0
952858,Yes,08/03/2026 03:51:12 PM,Nicholas,Hom,Asian,Male,SGT,Sergeant,QNS STDS & ASMTS,04181,1,0
952859,Yes,08/03/2026 03:51:12 PM,Dezeria,Honeywell,Black,Female,PO,Police Officer,TD 2,31762,2,0
952860,Yes,08/03/2026 03:51:12 PM,Tanong,Hongdilokkul,Asian,Male,PO,Police Officer,OPS UNIT,12618,0,0
952861,Yes,08/03/2026 03:51:12 PM,Diane,Hopkins,Black,Female,DT3,Detective,BK CHILD,04765,5,1
952862,Yes,08/03/2026 03:51:12 PM,Can,Huang,Asian,Male,LT,Lieutenant,068 PCT,00000,0,0
952863,Yes,08/03/2026 03:51:12 PM,Sheena,Hubbard,Black,Female,SGT,Sergeant,UPTU,05563,0,0
952864,Yes,08/03/2026 03:51:12 PM,David,Hudgens,White,Male,DT3,Detective,DA SQD SI,07823,3,2
952865,No,01/04/2021 09:10:03 AM,George,Hudson,Black,Male,POM,Police Officer,FLT SVC,21988,0,0
952866,No,06/02/2015 10:15:18 AM,Kerry,Hughes,White,Female,POF,Police Officer,032 PCT,24237,0,0
952867,Yes,08/03/2026 03:51:12 PM,Matthew,Hughes,White,Male,LT,Lieutenant,IAB IU 41,00000,2,0
952868,No,05/02/2023 09:58:57 AM,William,Hughes,White,Male,SGT,Sergeant,007 PCT,03510,0,0
952869,Yes,08/03/2026 03:51:12 PM,Wilson,Hung,Asian,Male,PO,Police Officer,TB ATU,18432,2,0
952870,Yes,08/03/2026 03:51:12 PM,Matthew,Hunsucker,White,Male,DT3,Detective,INT PSS,05280,1,0
952871,No,09/02/2025 06:46:16 PM,Ginger,Hunter,Asian,Female,PO,Police Officer,020 PCT,24677,0,0
952872,Yes,08/03/2026 03:51:12 PM,Kyle,Hurst,White,Male,SGT,Sergeant,WARRSEC,03602,4,1
952873,Yes,08/03/2026 03:51:12 PM,Fuhad,Hussain,Asian,TGNC / Other,LT,Lieutenant,TD 30,00000,3,1
952874,Yes,08/03/2026 03:51:12 PM,Gulzar,Hussain,Asian,Male,PO,Police Officer,BK COURT,29085,3,0
952875,Yes,08/03/2026 03:51:12 PM,Bervens,Hyppolite,Black,Male,SGT,Sergeant,TD 20,01540,0,0
952876,Yes,08/03/2026 03:51:12 PM,Philip,Iacovino,White,Male,DT3,Detective,C SCENE,04916,8,0
952877,Yes,08/03/2026 03:51:12 PM,Yevgeniy,Iakovlev,White,Male,LT,Lieutenant,009 PCT,00000,0,0
952878,Yes,08/03/2026 03:51:12 PM,Kenny,Idowu,Black,Male,PO,Police Officer,PSA 3,12385,3,0
952879,No,09/04/2012 11:40:26 AM,Louis,Illas,Hispanic,Male,POM,Police Officer,REC TNG,13642,0,0
952880,No,03/29/2013 09:33:58 AM,Nicole,Improta,White,Female,POF,Police Officer,PBBS,12620,0,0
952881,Yes,08/03/2026 03:51:12 PM,Faatimah,Irvin,Black,Female,LT,Lieutenant,UPTU,00000,2,1
952882,No,06/02/2023 03:03:00 PM,Shari,Isaac,Black,Female,PO,Police Officer,009 PCT,18497,0,0
952883,Yes,08/03/2026 03:51:12 PM,John,Istorico,White,Male,SGT,Sergeant,BX GRAND LARC,05113,2,0
952884,Yes,08/03/2026 03:51:12 PM,Kevin,Istorico,White,Male,SGT,Sergeant,CRC,02092,0,0
952885,Yes,08/03/2026 03:51:12 PM,Jeffrey,Jackson,Hispanic,Male,PO,Police Officer,CRC,31767,0,0
952886,No,03/29/2013 09:33:58 AM,Jonathan,Jackson,Black,Male,POM,Police Officer,PBQ/S,22575,0,0
952887,No,05/03/2016 09:42:59 AM,Christophe,James,White,Male,POM,Police Officer,100 PCT,23627,1,0
952888,Yes,08/03/2026 03:51:12 PM,Susjey,Jaramillobaez,Hispanic,Female,SGT,Sergeant,052 DV SQD,01774,2,0
952889,Yes,08/03/2026 03:51:12 PM,Mohsin,Javid,Asian,Male,LT,Lieutenant,032 PCT,00000,14,4
952890,No,10/03/2022 02:09:50 PM,Victor,Javier,Hispanic,Male,PO,Police Officer,CPK PCT,24707,0,0
952891,Yes,08/03/2026 03:51:12 PM,Clifford,Jean,Black,Male,DT3,Detective,NARCBMS,03173,0,0
952892,Yes,08/03/2026 03:51:12 PM,Michael,Jenkins,Black,Male,DT3,Detective,BXS OP NIGHT,07715,5,0
952893,No,03/01/2018 12:34:46 PM,Roni,Jenkins,Black,Female,POF,Police Officer,PSA 4,01589,0,0
952894,Yes,08/03/2026 03:51:12 PM,Tchekie,Mars,Black,Female,PO,Police Officer,OPS UNIT,22239,5,1
952895,Yes,08/03/2026 03:51:12 PM,Jairo,Jimenez,Hispanic,Male,LT,Lieutenant,TD 1,00000,1,1
952896,Yes,08/03/2026 03:51:12 PM,Johnny,Jimenez,Hispanic,Male,DT3,Detective,INT EPU,04466,2,0
952897,Yes,08/03/2026 03:51:12 PM,Miguel,Jimenez,Hispanic,Male,PO,Police Officer,SRG 1,10055,2,0
952898,No,01/02/2025 09:52:14 AM,Christopher,Johnson,White,Male,PO,Police Officer,LB BWC LU,08698,1,0
952899,No,12/26/2012 05:11:14 PM,Michael,Johnson,Black,Male,POM,Police Officer,REC TNG,10064,0,0
952900,No,12/26/2012 05:11:14 PM,Michele,Johnson,Black,Female,POF,Police Officer,REC TNG,12386,0,0
952901,Yes,08/03/2026 03:51:12 PM,Richard,Johnson,Black,Male,PO,Police Officer,DRIVE ED & TRN,11371,0,0
952902,Yes,08/03/2026 03:51:12 PM,Brendan,Jones,Black,Male,SGT,Sergeant,006 PCT,01471,2,0
952903,Yes,08/03/2026 03:51:12 PM,Bryan,Jones,White,Male,PO,Police Officer,078 PCT,02916,1,0
952904,No,09/01/2022 11:13:54 AM,Freddy,Jones,Black,Male,PO,Police Officer,125 ST TF,13650,0,0
952905,No,12/26/2012 05:11:14 PM,Kalachandj,Jones,Black,Female,POF,Police Officer,REC TNG,00558,0,0
952906,Yes,08/03/2026 03:51:12 PM,Tiamarie,Marshall,Black,Female,PO,Police Officer,POL ACAD,12635,1,0
952907,No,03/03/2025 04:59:07 PM,Michael,Jordan,Black,Male,PO,Police Officer,040 PCT,10066,5,0
952908,No,12/15/2021 09:13:17 AM,Lindy,Joseph,Black,Female,PO,Police Officer,MELD,21990,1,0
952909,Yes,08/03/2026 03:51:12 PM,Donato,Juliano,White,Male,PO,Police Officer,DBSI ECT,05282,0,0
952910,Yes,08/03/2026 03:51:12 PM,Arshad,Juman,Asian,Male,PO,Police Officer,MTS PCT,00562,2,0
952911,Yes,08/03/2026 03:51:12 PM,Derek,Jung,Asian,Male,PO,Police Officer,111 PCT,12660,2,0
952912,No,01/02/2018 11:31:17 AM,Gregory,Jurkowich,White,Male,POM,Police Officer,SRG 4,24047,1,0
952913,Yes,08/03/2026 03:51:12 PM,Nicholas,Jusino,Hispanic,Male,SGT,Sergeant,BX COURT,03472,2,1
952914,Yes,08/03/2026 03:51:12 PM,Burim,Kadrijaj,White,Male,DTS,Detective,ESS 05,04184,1,1
952915,Yes,08/03/2026 03:51:12 PM,Suren,Kagzanov,White,Male,PO,Police Officer,MELD,21991,0,0
952916,No,10/03/2017 12:53:37 PM,Ugur,Kahveci,White,Male,POM,Police Officer,NARCBQS,22895,0,0
952917,Yes,08/03/2026 03:51:12 PM,Joseph,Kaiser,White,Male,DT3,Detective,NARCBBS,04078,1,0
952918,Yes,08/03/2026 03:51:12 PM,Jason,Kane,White,Male,PO,Police Officer,007 PCT,22240,3,0
952919,Yes,08/03/2026 03:51:12 PM,Jonathan,Kaplon,White,Male,LT,Lieutenant,PCO,00000,0,0
952920,Yes,08/03/2026 03:51:12 PM,Md,Karim,Asian,Male,SGT,Sergeant,043 PCT,02925,3,1
952921,Yes,08/03/2026 03:51:12 PM,Haras,Karimi,White,Male,DT2,Detective,INT EPU,03649,0,0
952922,Yes,08/03/2026 03:51:12 PM,Matthew,Keating,White,Male,PO,Police Officer,TD 34,23287,1,0
952923,Yes,08/03/2026 03:51:12 PM,Kyle,Keiser,White,Male,DT3,Detective,DB BXSHM,05194,1,0
952924,No,07/01/2016 09:38:40 AM,Roger,Kelly,White,Male,POM,Police Officer,034 PCT,13106,1,0
952925,Yes,08/03/2026 03:51:12 PM,Ronald,Kempski,White,Male,SGT,Sergeant,102 PCT,00265,0,0
952926,Yes,08/03/2026 03:51:12 PM,Thomas,Ketcham,White,Male,SGT,Sergeant,QN CRIME ANL,02208,0,0
952927,Yes,08/03/2026 03:51:12 PM,Tarek,Khamis,White,Male,LT,Lieutenant,TRAFF ENF DIST,00000,2,0
952928,Yes,08/03/2026 03:51:12 PM,Fayaz,Khan,Asian,Male,LT,Lieutenant,INT UOU,00000,2,0
952929,Yes,08/03/2026 03:51:12 PM,Umar,Khitab,Asian,Male,SGT DS,Sergeant,INT FIO PRG,03527,8,2
952930,Yes,08/03/2026 03:51:12 PM,Katherine,Kiefer,White,Female,LT,Lieutenant,071 PCT,00000,1,0
952931,No,01/03/2017 11:17:56 AM,Michael,Killeen,White,Male,POM,Police Officer,100 PCT,14256,1,0
952932,Yes,08/03/2026 03:51:12 PM,Daniel,Kim,Asian,Male,PO,Police Officer,NARCBQS,15512,0,0
952933,No,12/02/2019 12:43:11 PM,Neung,Dappolonia,Asian,Female,POF,Police Officer,M E L D,14278,0,0
952934,No,06/01/2020 10:45:34 AM,Robert,King,White,Male,SGT,Sergeant,047 PCT,02726,2,1
952935,Yes,08/03/2026 03:51:12 PM,Joshua,Kinigson,White,Male,PO,Police Officer,DBQN ECT,15134,2,0
952936,Yes,08/03/2026 03:51:12 PM,Serdar,Kinik,White,Male,PO,Police Officer,PSA 3,22898,2,0
952937,No,06/01/2020 10:45:34 AM,Eric,Kirschenheiter,White,Male,DT3,Detective,075 DET,4453,3,0
952938,Yes,08/03/2026 03:51:12 PM,Brian,Philbin,White,Male,PO,Police Officer,100 PCT,02556,1,0
952939,Yes,08/03/2026 03:51:12 PM,Matthew,Klein,White,Male,PO,Police Officer,POL ACAD,17176,1,0
952940,No,11/01/2024 10:14:15 AM,Eric,Kmiotek,White,Male,PO,Police Officer,DB GLD,26509,2,0
952941,Yes,08/03/2026 03:51:12 PM,Christopher,Knitter,White,Male,LT,Lieutenant,025 PCT,00000,0,0
952942,Yes,08/03/2026 03:51:12 PM,Thomas,Knudsen,White,Male,LT,Lieutenant,010 PCT,00000,1,0
952943,No,03/01/2023 03:17:30 PM,Anec,Kolenovic,White,Male,PO,Police Officer,TD 1,17230,0,0
952944,Yes,08/03/2026 03:51:12 PM,Tomasz,Konarzewski,White,Male,PO,Police Officer,122 PCT,31096,2,0
952945,Yes,08/03/2026 03:51:12 PM,Krzysztof,Koncewicz,White,Male,LT,Lieutenant,062 PCT,00000,1,0
952946,No,04/01/2026 02:55:10 PM,Rafal,Korycki,White,Male,SGT,Sergeant,M COURT,00942,19,9
952947,No,08/01/2023 11:42:36 AM,Brian,Kovarik,White,Male,DTS,Detective,ESS 04,04188,6,1
952948,No,10/01/2015 01:01:34 PM,Vincent,Kozlosky,White,Male,POM,Police Officer,009 PCT,24071,0,0
952949,No,05/01/2015 12:37:29 PM,Ryan,Kraemer,White,Male,POM,Police Officer,MTN PCT,27505,0,0
952950,Yes,08/03/2026 03:51:12 PM,Matthew,Krauszer,White,Male,DTS,Detective,HARBOR,02992,2,0
952951,No,04/01/2025 10:25:24 AM,James,Krebs,White,Male,PO,Police Officer,DBSI,06991,3,0
952952,Yes,08/03/2026 03:51:12 PM,Chris,Krutzler,White,Male,LT,Lieutenant,QAS,00000,0,0
952953,No,01/02/2018 11:31:17 AM,John,Kubanik,White,Male,POM,Police Officer,DBBX,14279,1,0
952954,Yes,08/03/2026 03:51:12 PM,Anthony,Kucic,White,Male,PO,Police Officer,104 PCT,15514,0,0
952955,Yes,08/03/2026 03:51:12 PM,Ertan,Kulug,White,Male,PO,Police Officer,INT UOU,17266,4,0
952956,Yes,08/03/2026 03:51:12 PM,Matthew,Kuzow,White,Male,DT3,Detective,NBQS MAJOR,04323,0,0
952957,Yes,08/03/2026 03:51:12 PM,William,Kwok,Asian,Male,SGT,Sergeant,TD 23,04726,0,0
952958,Yes,08/03/2026 03:51:12 PM,Alexander,Lago,Hispanic,Male,SGT,Sergeant,104 PCT,02877,1,0
952959,Yes,08/03/2026 03:51:12 PM,Giovanni,Laguna,Hispanic,Male,SGT,Sergeant,034 PCT,01934,1,0
952960,Yes,08/03/2026 03:51:12 PM,Haifeng,Lai,Asian,Male,PO,Police Officer,TD 4,31104,0,0
952961,No,07/01/2025 11:12:21 AM,Joseph,Landi,Hispanic,Male,PO,Police Officer,PBMS SCOOTER,23658,1,0
952962,Yes,08/03/2026 03:51:12 PM,Valerie,Lane,White,Female,DTS,Detective,SVU SOMU,05050,1,0
952963,Yes,08/03/2026 03:51:12 PM,Jeffrey,Lansinger,White,Male,DT3,Detective,RTC FACIAL ID,04415,0,0
952964,No,09/01/2022 11:13:54 AM,Joseph,Lanzetta,White,Male,PO,Police Officer,CRC,15527,1,0
952965,Yes,08/03/2026 03:51:12 PM,Md,Latif,Asian,Male,LT,Lieutenant,TD 20,00000,0,0
952966,Yes,08/03/2026 03:51:12 PM,Omer,Latif,Asian,Male,SGT,Sergeant,IAB CMD CTR,00012,2,0
952967,No,12/15/2021 09:13:17 AM,Nikolaos,Latorre,White,Male,PO,Police Officer,MODS,22916,0,0
952968,Yes,08/03/2026 03:51:12 PM,John,Lattanzio,White,Male,PO,Police Officer,111 PCT,18559,3,1
952969,Yes,08/03/2026 03:51:12 PM,Frank,Laureano,Hispanic,Male,SGT,Sergeant,PSA 2,02127,2,0
952970,No,07/02/2024 10:28:37 AM,Laurance,Laverty,White,Male,DT3,Detective,LAB EVID&SECTY,06369,5,0
952971,Yes,08/03/2026 03:51:12 PM,Steven,Lavin,White,Male,DT3,Detective,067 DET,01617,4,0
952972,Yes,08/03/2026 03:51:12 PM,Ricardo,Lawrence,Black,Male,LT,Lieutenant,100 RKWY BCH,00000,10,2
952973,Yes,08/03/2026 03:51:12 PM,Michael,Lebloch,Asian,Male,PO,Police Officer,001 PCT,23323,1,0
952974,Yes,08/03/2026 03:51:12 PM,Michael,Leary,White,Male,LT,Lieutenant,INT PSS,00000,3,1
952975,Yes,08/03/2026 03:51:12 PM,James,Lee,White,Male,PO,Police Officer,SRG 2,19325,2,0
952976,Yes,08/03/2026 03:51:12 PM,Sumay,Leeetter,Asian,Female,LT,Lieutenant,OPS DIV,00000,0,0
952977,Yes,08/03/2026 03:51:12 PM,Ramandeep,Lehra,Asian,Male,LT,Lieutenant,041 PCT,00000,3,1
952978,Yes,08/03/2026 03:51:12 PM,Dwight,Leitch,Black,Male,SGT,Sergeant,077 PCT,04826,0,0
952979,Yes,08/03/2026 03:51:12 PM,Kevin,Leitner,White,Male,DT3,Detective,BOMB SQ,02234,1,0
952980,No,06/02/2017 09:36:00 AM,John,Lemmermann,White,Male,POM,Police Officer,103 PCT,22002,0,0
952981,No,07/03/2014 02:17:21 PM,Andrew,Lenane,White,Male,POM,Police Officer,PBBX,14312,0,0
952982,No,05/02/2022 10:01:40 AM,Roque,Leo,Black,Male,SGT,Sergeant,069 PCT,01199,2,0
952983,Yes,08/03/2026 03:51:12 PM,Lutzen,Leonard,Black,Male,LT,Lieutenant,IAB GRP 56,00000,5,0
952984,Yes,08/03/2026 03:51:12 PM,Thomas,Leonardo,White,Male,PO,Police Officer,122 PCT,02977,7,1
952985,Yes,08/03/2026 03:51:12 PM,Jose,Leslie,Black,Male,PO,Police Officer,MTN PCT,22036,0,0
952986,Yes,08/03/2026 03:51:12 PM,Christian,Leturia,Hispanic,Male,DTS,Detective,CRC CANINE,00689,0,0
952987,Yes,08/03/2026 03:51:12 PM,Jason,Leung,Asian,Male,SGT,Sergeant,INT FIO PRG,01238,1,1
952988,Yes,08/03/2026 03:51:12 PM,Jimmy,Leung,Asian,Male,PO,Police Officer,ITSD,22274,0,0
952989,No,12/26/2012 05:11:14 PM,Natasha,Lewis,Black,Female,POF,Police Officer,REC TNG,15528,0,0
952990,Yes,08/03/2026 03:51:12 PM,Derrick,Li,Asian,Male,SGT,Sergeant,TD 2,04207,3,0
952991,Yes,08/03/2026 03:51:12 PM,Giovanni,Li,Asian,Male,SGT,Sergeant,IAB,04709,1,0
952992,Yes,08/03/2026 03:51:12 PM,Li,Li,Asian,Male,SGT SA,Sergeant,005 PCT,00287,4,0
952993,No,12/02/2019 12:43:11 PM,Linhong,Li,Asian,Male,SGT,Sergeant,024 PCT,04116,5,0
952994,Yes,08/03/2026 03:51:12 PM,Shu,Li,Asian,Male,SGT,Sergeant,WAREHOUSE,04408,1,0
952995,No,05/03/2016 09:42:59 AM,Joseph,Lianzo,White,Male,POM,Police Officer,C R C,15542,0,0
952996,No,11/03/2016 10:05:43 AM,Arcangelo,Liberatore,White,Male,POM,Police Officer,045 PCT,12694,1,0
952997,Yes,08/03/2026 03:51:12 PM,Steven,Lima,Hispanic,Male,DT3,Detective,NARCBQS,05810,4,0
952998,Yes,08/03/2026 03:51:12 PM,Ruibing,Lin,Asian,Male,LT,Lieutenant,114 PCT,00000,1,0
952999,Yes,08/03/2026 03:51:12 PM,Patrick,Lindie,White,Male,SGT,Sergeant,D C P I,05572,1,0
953000,Yes,08/03/2026 03:51:12 PM,Sean,Liscoe,White,Male,DT3,Detective,MC UNIT,02541,13,2
953001,Yes,08/03/2026 03:51:12 PM,Thomas,Little,White,Male,SGT,Sergeant,IAB GRP 54,04412,7,0
953002,Yes,08/03/2026 03:51:12 PM,Adriana,Whiting,Hispanic,Female,LT,Lieutenant,IAB,00000,0,0
953003,Yes,08/03/2026 03:51:12 PM,Kevin,Llerena,Hispanic,Male,PO,Police Officer,090 PCT,23687,2,0
953004,No,10/01/2012 05:07:21 PM,Brian,Lodato,White,Male,POM,Police Officer,REC TNG,22922,0,0
953005,Yes,08/03/2026 03:51:12 PM,Anthony,Lofaro,White,Male,SGT,Sergeant,Q CHILD,05119,5,2
953006,No,06/02/2023 03:03:00 PM,Daniel,Loonie,White,Male,SGT,Sergeant,107 PCT,03496,1,0
953007,Yes,08/03/2026 03:51:12 PM,Benjamin,Lopez,Hispanic,Male,DT2,Detective,ITB,02531,5,0
953008,Yes,08/03/2026 03:51:12 PM,David,Lopez,Hispanic,Male,PO,Police Officer,CRC,07033,0,0
953009,No,03/29/2013 09:33:58 AM,Eldaliz,Lopez,Hispanic,Female,POF,Police Officer,PBMN,24072,1,0
953010,Yes,08/03/2026 03:51:12 PM,Fernando,Lopez,Hispanic,Male,LT,Lieutenant,LEG BUR,00000,0,0
953011,Yes,08/03/2026 03:51:12 PM,Cicely,Lopez,Hispanic,Female,DT3,Detective,110 DET,06398,2,0
953012,Yes,08/03/2026 03:51:12 PM,Andrea,Mckay,White,Female,SGT,Sergeant,H BX/Q,04461,0,0
953013,Yes,08/03/2026 03:51:12 PM,Michael,Losada,Hispanic,Male,DTS,Detective,122 PCT,05564,2,0
953014,No,02/02/2026 11:31:25 AM,Michael,Lozada,Hispanic,Male,PO,Police Officer,009 PCT,02263,1,0
953015,Yes,08/03/2026 03:51:12 PM,Wilson,Lozada,Hispanic,Male,PO,Police Officer,WTC CMD,01633,0,0
953016,No,09/04/2012 11:40:26 AM,Sergo,Lubin,Black,Male,POM,Police Officer,REC TNG,12698,0,0
953017,Yes,08/03/2026 03:51:12 PM,Michael,Lucas,Hispanic,Male,PO,Police Officer,INT UOU,02990,0,0
953018,Yes,08/03/2026 03:51:12 PM,Declan,Ludington,White,Male,LT,Lieutenant,WARRSEC,00000,8,3
953019,No,07/03/2014 02:17:21 PM,Christian,Luhrs,White,Male,POM,Police Officer,071 PCT,20603,1,0
953020,Yes,08/03/2026 03:51:12 PM,Joseph,Luhrs,White,Male,SGT,Sergeant,TD 23,03520,0,0
953021,No,06/01/2021 10:11:02 AM,Matthew,Lupo,White,Male,POM,Police Officer,HARBOR,03071,0,0
953022,Yes,08/03/2026 03:51:12 PM,Matthew,Lynch,White,Male,DTS,Detective,TRP OPS,01630,0,0
953023,Yes,08/03/2026 03:51:12 PM,Patrick,Lynch,White,Male,SGT,Sergeant,116 PCT,01763,6,0
953024,Yes,08/03/2026 03:51:12 PM,Sean,Lynch,White,Male,DTS,Detective,ESS 09,04249,5,0
953025,Yes,08/03/2026 03:51:12 PM,Andrew,Lyons,White,Male,PO,Police Officer,FTS,00586,1,0
953026,Yes,08/03/2026 03:51:12 PM,Brian,Lyons,White,Male,SGT,Sergeant,PBBN,03557,3,1
953027,Yes,08/03/2026 03:51:12 PM,Gary,Lyons,White,Male,PO,Police Officer,DBQS ECT,03095,1,0
953028,No,09/01/2020 11:56:13 AM,Megan,Mazur,White,Female,POF,Police Officer,079 PCT,14519,0,0
953029,Yes,08/03/2026 03:51:12 PM,Jason,Macaluso,White,Male,DTS,Detective,HB,01152,0,0
953030,Yes,08/03/2026 03:51:12 PM,Carlos,Macmaster,Hispanic,Male,PO,Police Officer,TD 3,22620,5,1
953031,No,02/01/2023 05:06:11 PM,Christopher,Macpherson,White,Male,PO,Police Officer,120 PCT,08720,0,0
953032,No,07/01/2025 11:12:21 AM,Edward,Madden,White,Male,PO,Police Officer,Q COURT,01686,2,0
953033,Yes,08/03/2026 03:51:12 PM,Luis,Madera,Hispanic,Male,PO,Police Officer,PSA 7,08743,1,0
953035,No,05/03/2021 11:03:51 AM,Michael,Maffei,White,Male,POM,Police Officer,HBXQ RT,31773,1,0
953036,Yes,08/03/2026 03:51:12 PM,Brian,Magas,White,Male,DT3,Detective,071 DET,02796,0,0
953037,Yes,08/03/2026 03:51:12 PM,Majid,Majeed,Asian,Male,SGT,Sergeant,INT FIO PRG,03539,0,0
953038,Yes,08/03/2026 03:51:12 PM,Justyna,Maksimiuk,White,Female,DT3,Detective,075 DET,02808,0,0
953039,Yes,08/03/2026 03:51:12 PM,Larry,Malcolm,Black,Male,PO,Police Officer,079 PCT,14374,4,1
953040,No,07/06/2020 12:10:29 PM,Michelle,Maldonado,Hispanic,Female,POF,Police Officer,PBQS SU,19333,3,1
953041,Yes,08/03/2026 03:51:12 PM,Raymond,Maltby,White,Male,PO,Police Officer,HWY DIST,24764,0,0
953043,Yes,08/03/2026 03:51:12 PM,Melvin,Mammen,Asian,Male,PO,Police Officer,HQ SEC,18577,3,0
953044,Yes,08/03/2026 03:51:12 PM,Sardar,Mamun,Asian,Male,PO,Police Officer,109 PCT,23690,0,0
953045,Yes,08/03/2026 03:51:12 PM,David,Mancuso,White,Male,PO,Police Officer,078 PCT,26647,0,0
953046,Yes,08/03/2026 03:51:12 PM,William,Mansour,White,Male,LT,Lieutenant,075 PCT,00000,13,4
953047,No,03/04/2013 02:07:11 PM,Patrick,Marcial,Hispanic,Male,POM,Police Officer,PBBX,26708,0,0
953048,Yes,08/03/2026 03:51:12 PM,James,Mariconi,White,Male,PO,Police Officer,MTS PCT,13121,5,1
953049,Yes,08/03/2026 03:51:12 PM,Mario,Marinez,Hispanic,Male,DT3,Detective,PSA9 VIPER3,01414,1,0
953050,No,01/02/2026 12:00:15 PM,Christopher,Marotta,White,Male,PO,Police Officer,DBBX,03139,4,2
953051,Yes,08/03/2026 03:51:12 PM,Marilyn,Marrero,Hispanic,Female,PO,Police Officer,PBXN,08798,0,0
953052,No,05/01/2014 04:23:18 PM,Evan,Marro,White,Male,POM,Police Officer,PBQ/S,00636,2,0
953053,Yes,08/03/2026 03:51:12 PM,Jonathan,Marroquin,Hispanic,Male,SGT,Sergeant,POL ACAD,00299,1,0
953054,No,02/03/2025 10:54:00 AM,Robert,Marshall,White,Male,DT2,Detective,COMPSTAT ANL,02654,4,1
953055,Yes,08/03/2026 03:51:12 PM,Jovanna,Martes,Hispanic,Female,PO,Police Officer,044 DV SQD,24350,6,2
953056,Yes,08/03/2026 03:51:12 PM,Alexis,Martinez,Hispanic,Female,PO,Police Officer,SRG 04,18168,0,0
953057,Yes,08/03/2026 03:51:12 PM,Angela,Martinez,Hispanic,Female,PO,Police Officer,114 PCT,02468,4,1
953058,Yes,08/03/2026 03:51:12 PM,Jessica,Martinez,Hispanic,Female,SGT,Sergeant,TARU,04216,1,1
953059,Yes,08/03/2026 03:51:12 PM,Jonathan,Martinez,Hispanic,Male,DT2,Detective,INT FIO PRG,03258,16,2
953060,Yes,08/03/2026 03:51:12 PM,Juan,Martinez,Hispanic,Male,SGT,Sergeant,042 DV SQD,02204,7,0
953061,Yes,08/03/2026 03:51:12 PM,Michael,Martinez,Hispanic,Male,PO,Police Officer,101 RKWY BCH,11422,0,0
953062,Yes,08/03/2026 03:51:12 PM,Nikaurys,Martinez,Hispanic,Male,PO,Police Officer,PSA 9,05565,1,0
953063,No,03/01/2022 01:49:51 PM,Risel,Martinez,Hispanic,Male,PO,Police Officer,MELD,22049,3,2
953064,Yes,08/03/2026 03:51:12 PM,Darold,Martinezguzman,Hispanic,Male,PO,Police Officer,043 PCT,13126,1,0
953065,No,02/02/2015 01:52:49 PM,Vincent,Martirano,White,Male,POM,Police Officer,HBM IRT,31126,0,0
953066,No,12/02/2019 12:43:11 PM,Rafi,Mashriqi,Asian,Male,POM,Police Officer,NARCBQS,29411,0,0
953067,Yes,08/03/2026 03:51:12 PM,Jakub,Maslinski,White,Male,PO,Police Officer,SRG 3,20653,1,0
953068,No,09/04/2018 11:46:16 AM,Kristy,Massaro,Hispanic,Female,POF,Police Officer,108 PCT,14436,0,0
953069,No,06/02/2022 10:48:42 AM,Janine,Chin,White,Female,PO,Police Officer,MELD,22629,0,0
953070,Yes,08/03/2026 03:51:12 PM,Biju,Mathews,Asian,Male,PO,Police Officer,PSA 9,13669,0,0
953071,Yes,08/03/2026 03:51:12 PM,Francis,Maurio,White,Male,LT,Lieutenant,CSO,00000,1,0
953072,Yes,08/03/2026 03:51:12 PM,Adam,May,White,Male,DT3,Detective,C SCENE,02485,0,0
953073,Yes,08/03/2026 03:51:12 PM,Jeff,Mayard,Black,Male,PO,Police Officer,MELD,22950,3,1
953074,Yes,08/03/2026 03:51:12 PM,Brian,Mazur,White,Male,PO,Police Officer,TD 23,00609,2,0
953075,No,09/04/2012 11:40:26 AM,Daniel,Mcgarvey,White,Male,POM,Police Officer,REC TNG,23700,0,0
953076,Yes,08/03/2026 03:51:12 PM,Kevin,Mcallister,White,Male,DT3,Detective,107 DET,02570,4,0
953077,No,09/04/2012 11:40:26 AM,Farria,Mcalpine,Black,Female,POF,Police Officer,REC TNG,31563,0,0
953078,No,05/01/2026 04:31:35 PM,Jonathan,Mcauley,White,Male,DTS,Detective,SCUBA UNIT,00638,0,0
953079,Yes,08/03/2026 03:51:12 PM,Ryan,Mcavoy,White,Male,PO,Police Officer,PBSI,07039,2,0
953080,No,08/02/2022 02:13:34 PM,Kevin,Mccaffrey,White,Male,PO,Police Officer,CRC,27107,3,1
953081,Yes,08/03/2026 03:51:12 PM,David,Mccall,Black,Male,LT,Lieutenant,TRAFF ENF DIST,00000,3,0
953082,Yes,08/03/2026 03:51:12 PM,Andrew,Mccarthy,White,Male,DT3,Detective,SIU CRIME STOP,02214,0,0
